"source_id","nombre","categoria","marca","modelo","descripcion","precio","stock","imagen_url","activo"
"ZT-INV-81AEE202C0DDC2E44BE3","TABLET MODIO M2 ROSA","GTIDE","","","","295000","1","","1"
"ZT-INV-F694D9EB3FB9A0E8B5A1","TECLADO EPIK BUNNY POP","EPIK","","","","150000","4","","1"
"ZT-INV-576787C284F26D04C173","TECLADO EPIK DESK ONE SET","EPIK","","","","95000","1","","1"
"ZT-INV-35179E3C53A0FDCD30BD","TECLADO EPIK FULL SIZE","EPIK","","","","32000","5","","1"
"ZT-INV-53861038B0C3C5B24AFD","TECLADO EPIK HYPER TYPE K87","EPIK","","","","110000","2","","1"
"ZT-INV-603180554ADED06C01FD","TECLADO FANTECH MAXFIT 61 BLANCO","EPIK","","","","255000","1","","1"
"ZT-INV-FF7F39AFD5E69D595907","TECLADO MANO RGB JEDEL K601","JEDEL","","","","85000","1","","1"
"ZT-INV-6F269DB144CD6A4FB073","TECLADO MANO RGB K7","JEDEL","","","","65000","1","","1"
"ZT-INV-1C596F4320D4A5CB0778","TECLADO VIDVIE KB05","VIDVIE","","","","145000","1","","1"
"ZT-INV-54F2BB46E4D03CC32E1B","TECLADO WEIBO WB-216","TECLADOS","","","","120000","2","","1"
"ZT-INV-DEB7B709CF9F22B4EEAA","TIVO STREAM 4K","ACCESORIOS","","","","190000","1","","1"
"ZT-INV-FFBEC07E531692617C99","TRIPODE EPIK AXIS","EPIK","","","","75000","1","","1"
"ZT-INV-AE12FADCF2D13B594F53","TRIPODE EPIK MOTION","EPIK","","","","120000","1","","1"
"ZT-INV-3AA26CF3CBAF55012C73","TRIPODE EPIK ORION","EPIK","","","","185000","0","","1"
"ZT-INV-55099A14F6DE613EE736","TV ONN FULL HD","INTERNET","","","","180000","0","","1"
"ZT-INV-C19A28125FDAE641BCCC","TV STICK ANDROID","INTERNET","","","","130000","0","","1"
"ZT-INV-CEF6E280C49A2460A2E5","USB 16 GB","MEMORIAS","","","","28000","2","","1"
"ZT-INV-D4D44DFC6481077B5914","USB 32GB","MEMORIAS","","","","32000","0","","1"
"ZT-INV-DA5DC34621CEF6EFD395","USB BLUETHOOT 5.1","ACCESORIOS","","","","20000","2","","1"
"ZT-INV-45ADEB0638A1107B31A7","USB VIDVIE 128GB","VIDVIE","","","","120000","2","","1"
"ZT-INV-883CA1EF5343FE07CD76","USB VIDVIE 256GB 2604","VIDVIE","","","","185000","1","","1"
"ZT-INV-B20AB53C5864721B7E53","USB VIDVIE 64GB","VIDVIE","","","","85000","0","","1"
"ZT-INV-65CF3831983E61C3A1E9","VIDRIO  SMART WATCH APPLE","VIDRIOS","","","","25000","11","","1"
"ZT-INV-1DC60A826D5CF54F89E9","VIDRIO BLINDADO","VIDRIOS","","","","20000","1355","","1"
"ZT-INV-6EC7268C25A2C625BA16","VIDRIO CAMARA IP 17 PRO MAX","VIDRIOS","","","","25000","7","","1"
"ZT-INV-AC09FD3BAABD448E9A20","VIDRIO CAMARA IPHONE","VIDRIOS","","","","5000","59","","1"
"ZT-INV-F6533BF969D305C158ED","VIDRIO SIN BORDE","VIDRIOS","","","","25000","160","","1"
"ZT-INV-B433BFDB978199EDF782","WALLET AIPHONE","ACCESORIOS","","","","35000","10","","1"
"ZT-INV-F13B6E913F195FEB0731","XIAOMI SMART BAND 10 BLANCO","XIAOMI","","","","240000","1","","1"
"ZT-INV-4B485A6278253AB5A645","XIAOMI SMART BAND 10 NEGRO","XIAOMI","","","","240000","0","","1"
"ZT-INV-4D6BDA8674BD6F71584C","XIAOMI SMART BAND 10 PRO NEGRO","XIAOMI","","","","380000","1","","1"
"ZT-INV-3E27812CA2D228A8AC88","XIAOMI SMART BAND 10 PRO ROSA","XIAOMI","","","","380000","1","","1"
"ZT-INV-28D1D52638E6DF479200","XIAOMI SMART BAND 9 ROSA","XIAOMI","","","","200000","1","","1"
"ZT-INV-D60BF5F99EA16F600A58","ZTE A35E 64GB","CELULARES","","","","360000","1","","1"
"ZT-INV-16AC09971F993E44745A","ZTE A76 128GB 4+4 RAM","CELULARES","","","","490000","1","","1"
